genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
AT2G21185,103.731404562437,-1.075686887321,0.316723328657863,-3.39629825147172,0.000683038892012443,0.00837418296122371,Significantly downregulated
AT1G77390,39.31800660429,1.37227402389639,0.404194464091472,3.39508366840431,0.000686076307208958,0.00840229426479294,Significantly upregulated
AT2G15290,657.727665244238,1.05141454768637,0.309684775556706,3.39511216137858,0.000686004908731801,0.00840229426479294,Significantly upregulated
AT3G01505,107.728922949007,1.06767378222775,0.314495642295291,3.39487623559908,0.00068659630624873,0.00840410261840568,Significantly upregulated
AT3G20840,23.5892109462657,-1.70522649855856,0.502459697162561,-3.39375776442995,0.000689406443291175,0.00842683310127309,Significantly downregulated
AT4G27460,531.329860108327,-1.19546595813177,0.352480069134695,-3.39158455417501,0.000694897181174745,0.00848270647717424,Significantly downregulated
AT1G72220,106.406850928329,-1.02242000703143,0.30172825319722,-3.38854580635888,0.000702642917404579,0.00854951659770283,Significantly downregulated
AT2G26580,85.8960942387535,1.60138422628233,0.472979903099076,3.38573418403125,0.000709881101503693,0.00862828559075921,Significantly upregulated
AT1G60950,5713.15867784229,1.206002757546,0.35658245862163,3.3821146508659,0.000719301170918301,0.00871462518990713,Significantly upregulated
AT4G31370,175.185168806869,1.00977263200406,0.299224534764344,3.3746318055079,0.00073914510756152,0.00893405432506312,Significantly upregulated
AT4G11230,168.038396988812,-1.10843266234218,0.328649287601325,-3.37269151085696,0.000744373003580757,0.00897502300417802,Significantly downregulated
AT1G23800,446.544367033068,-1.16655033650207,0.346291815752617,-3.3686916162507,0.000755258791062914,0.00908256544329865,Significantly downregulated
AT5G63600,4136.82256322215,-1.09224684133521,0.324543271817828,-3.36548909246317,0.00076408088102616,0.00917832334520567,Significantly downregulated
AT2G25940,107.286664545924,-1.03444136882856,0.30767966102179,-3.36207263552369,0.000773597714012227,0.00927782890699786,Significantly downregulated
AT2G24140,21.1144917856858,-1.78715082316787,0.531621614376908,-3.36169706956425,0.000774650571558614,0.00928552206619728,Significantly downregulated
AT1G74080,53.1245172799897,-1.21098563425928,0.360262112080844,-3.36140158415418,0.000775479867010582,0.00929052870397869,Significantly downregulated
AT4G14980,307.796288400887,1.24779220550948,0.371280849121573,3.3607771811061,0.000777234998831751,0.00930661599927398,Significantly upregulated
AT5G48850,50.914876301866,1.47781822696322,0.439835528270496,3.35993372971537,0.000779611708006858,0.00933012505907889,Significantly upregulated
AT3G01680,189.252130736886,-1.09156087231135,0.324972874896218,-3.35892918035065,0.000782451167049028,0.00935223542101831,Significantly downregulated
AT1G48760,1716.13748325394,-1.02804658815334,0.306395839436932,-3.35528899492433,0.000792821130577662,0.00945586885412131,Significantly downregulated
AT3G17609,117.934448385884,1.82637112179556,0.545574668356537,3.34760982817848,0.000815116823847692,0.00969195278701909,Significantly upregulated
AT1G14120,196.221310130215,1.40171523692864,0.419237501538339,3.34348724001365,0.000827324986633547,0.00980238964477994,Significantly upregulated
AT5G59260,52.3112371004655,-1.58316481759648,0.473501681710762,-3.34352522651346,0.000827211727570369,0.00980238964477994,Significantly downregulated
AT1G14455,24.3888320298877,-1.71903040549545,0.514579703260875,-3.34064945547212,0.000835826809325435,0.00989792597758887,Significantly downregulated
AT1G20700,40.443543503621,-1.63205480416845,0.48892301156549,-3.33806093303472,0.000843652464248522,0.00995404065371322,Significantly downregulated
AT1G77145,228.513493908755,-1.49589556550585,0.448447419686504,-3.33572120127613,0.000850784391721844,0.0100120200758883,Significantly downregulated
AT5G45680,385.158187534102,1.01094753108404,0.303267401205124,3.33351862767555,0.000857549291724998,0.0100565451561845,Significantly upregulated
AT2G42770,114.564156494551,1.00064806990598,0.300348064567169,3.33162816064092,0.000863395344091606,0.0101089006911654,Significantly upregulated
AT5G54370,309.79220680899,-1.05468645712136,0.316605039800996,-3.33123710786248,0.000864609233446463,0.0101114481907358,Significantly downregulated
AT2G33790,254.827728363275,-1.21446759478245,0.364747955577349,-3.32960768172123,0.000869684282908666,0.0101497641931393,Significantly downregulated
AT3G61390,28.1858870037086,-2.08564300589966,0.627248974751472,-3.32506403334662,0.000883982300978767,0.0102900281152098,Significantly downregulated
AT1G49205,81.4385834530977,1.10530186691295,0.332474122996833,3.32447487025473,0.000885852165314567,0.0103011691001108,Significantly upregulated
AT4G21280,2355.63233088396,1.00413969562942,0.302305612055865,3.32160454713578,0.000895014449652084,0.0103809718104302,Significantly upregulated
AT4G14245,30.7372792267506,-2.13470506627359,0.643844537187157,-3.31555980205989,0.000914597700609624,0.0105484847728461,Significantly downregulated
AT1G04907,76.9669178536132,1.31627509673876,0.397213787534187,3.31376990942308,0.00092047219118182,0.0105965661719783,Significantly upregulated
AT3G46270,66.1621379788929,-1.04464712648709,0.31568081765703,-3.30918785069177,0.000935670358657148,0.0107200107167742,Significantly downregulated
AT1G31885,58.2561322402747,-1.09010397876884,0.329520060587532,-3.30815664704964,0.000939122639223656,0.0107435058742611,Significantly downregulated
AT4G30640,53.717078646961,-1.27455854218574,0.385298392636584,-3.30797783365764,0.000939722472812913,0.0107449219523102,Significantly downregulated
AT1G52070,265.249104002483,-1.14721702605991,0.346902716464036,-3.30702808485746,0.000942914380110131,0.0107759597334004,Significantly downregulated
AT5G47500,107.2967131465,1.17194482924093,0.354741974800728,3.30365424023828,0.000954334554377776,0.0108899318639337,Significantly upregulated
AT2G23590,51.5013326138203,1.11401954147941,0.337280245182426,3.30294927554047,0.000956736923364452,0.0108953123598683,Significantly upregulated
AT3G49690,33.2620065293222,-1.43008368077331,0.432997998175875,-3.30274894294648,0.000957420635366284,0.010897600181973,Significantly downregulated
AT4G27950,45.969873265337,-1.30459144951828,0.3951427653808,-3.30156987250176,0.000961453844992824,0.0109379912980509,Significantly downregulated
AT4G00975,212.986949231301,1.3397602156705,0.405997128702782,3.29992534664277,0.000967105507558945,0.0109856761002078,Significantly upregulated
AT1G56630,26.5610662310783,-1.5153088547256,0.459630220200688,-3.29679987983377,0.000977931539882415,0.0110791376447695,Significantly downregulated
AT4G12270,47.8201530839258,-1.50205084012375,0.455782604483864,-3.2955422724496,0.00098231923346465,0.0111131447139594,Significantly downregulated
AT3G63110,158.780363331954,-1.15335987719064,0.350240809181224,-3.29304823126383,0.000991074717384104,0.011184604823358,Significantly downregulated
AT2G03505,18.7674181379224,-1.82494397440506,0.554347427914583,-3.29205816155831,0.000994570408582644,0.0112074132262201,Significantly downregulated
AT3G04530,115.636474607671,-1.12523751370709,0.342209624857717,-3.2881527343801,0.00100847112543178,0.0113470597069395,Significantly downregulated
AT4G22212,490.92610342945,-1.0702519327094,0.325585355455133,-3.28716238239063,0.00101202459106664,0.011370038349908,Significantly downregulated
AT5G01155,296.503128322294,1.19889789777689,0.364773846962689,3.28668819807006,0.0010137301040159,0.0113722177821784,Significantly upregulated
AT1G33320,11.6054631430841,-2.33861679458009,0.712122840459072,-3.28400756402153,0.00102342175566946,0.0114468049787985,Significantly downregulated
AT2G22230,474.827708915217,1.10088861700009,0.33522115928751,3.28406661244163,0.00102320734956171,0.0114468049787985,Significantly upregulated
AT3G26830,38.6199763145509,-1.50191347353377,0.458770986760754,-3.27377606011735,0.00106120675871805,0.0117702691651229,Significantly downregulated
AT5G23190,30.4471337532493,-1.95230735931143,0.59640843988595,-3.27344019424803,0.00106246871798837,0.0117703119896547,Significantly downregulated
AT5G05965,103.066855162255,-1.2787679954305,0.391190782595384,-3.26891136582108,0.00107962115057086,0.0118926935039214,Significantly downregulated
AT5G20150,1776.89368559419,1.17494318315756,0.359595989855395,3.26739790293557,0.00108541008257928,0.0119389819560901,Significantly upregulated
AT2G28140,60.5647728919259,1.66298521297483,0.509068866068636,3.26671954193053,0.00108801409133554,0.0119617954483851,Significantly upregulated
AT2G30750,25.0316978896726,-2.05171263622212,0.628474127120912,-3.26459363668823,0.00109621222867439,0.0120337584135828,Significantly downregulated
AT1G23110,19.5987469696515,2.7016230163077,0.82817144064533,3.26215428800893,0.00110568946340561,0.0120971967418943,Significantly upregulated
AT5G11060,131.452940194826,1.09903023849884,0.337256695041041,3.25873512567362,0.00111910098776478,0.0122143270768079,Significantly upregulated
AT5G43630,113.962343340719,1.19288410549447,0.366088494788719,3.25845833036332,0.00112019326054095,0.0122203393347849,Significantly upregulated
AT3G45130,23.2410443401273,-1.91228170505136,0.58717247119942,-3.25676321498032,0.00112690395146583,0.0122757476296019,Significantly downregulated
AT4G23770,23.2236276855779,1.67372697557085,0.514162609241049,3.25524833095395,0.00113293256425919,0.0123295182776732,Significantly upregulated
AT5G25130,20.9963700629343,-1.6552105629575,0.508536205287477,-3.2548529401595,0.00113451095533014,0.0123350090570987,Significantly downregulated
AT4G01540,99.8575893277928,-1.14109878920886,0.350643135598392,-3.25430237572314,0.00113671218226514,0.012341437156908,Significantly downregulated
AT4G38932,1422.2964147296,-1.07505426303098,0.330347518593876,-3.25431311731035,0.00113666919829174,0.012341437156908,Significantly downregulated
AT3G50400,18.5259578263398,-1.82971202790945,0.562619125742617,-3.25213264923115,0.00114542551920536,0.0124056618973053,Significantly downregulated
AT4G14560,255.71698025589,1.18043194273701,0.363091756410219,3.25105685242649,0.00114976863396307,0.0124407611875266,Significantly upregulated
AT4G38530,31.2357792271049,-1.57083309582309,0.483523824280594,-3.24871912601253,0.00115925882717041,0.0125014959331406,Significantly downregulated
AT3G25760,103.230517053483,1.47354551220422,0.453740456887576,3.2475515238645,0.00116402586505747,0.0125232333134006,Significantly upregulated
AT5G44585,66.6649835243356,-1.27404098962972,0.392609571363512,-3.24505840549187,0.00117426536434009,0.0125929066975784,Significantly downregulated
AT3G62100,43.5246659873369,1.27424669073447,0.392780062298994,3.24417355421793,0.00117791950922659,0.0126183299680842,Significantly upregulated
AT1G66020,18.3092746903918,-2.07092966345082,0.638624006696879,-3.24279958431594,0.0011836143828214,0.0126619678239462,Significantly downregulated
AT5G20740,451.919711052083,1.10049000816377,0.339573988133972,3.24079595793303,0.00119196468604746,0.0127204893280271,Significantly upregulated
AT1G10380,377.868995912153,-1.18681909251927,0.36681158161792,-3.23550060029318,0.00121429630110214,0.0128899865943131,Significantly downregulated
AT1G75780,4055.05720092111,1.0708439678904,0.331400099372936,3.23127231982312,0.00123240463686419,0.0130227551772761,Significantly upregulated
AT4G21770,266.579929215455,1.13161366423665,0.350199765008046,3.23133758873495,0.00123212322651687,0.0130227551772761,Significantly upregulated
AT5G62340,156.090890841789,-1.30786277968168,0.405272671476323,-3.22711811511349,0.00125043831168564,0.0131640126553436,Significantly downregulated
AT5G48160,3922.1538409212,-1.09162455475368,0.338553517003588,-3.22437812613866,0.00126246580689445,0.0132734866265063,Significantly downregulated
AT4G21390,213.083708080607,-1.01344018827382,0.314488111953055,-3.22250714655026,0.00127073995707597,0.0133404053819356,Significantly downregulated
AT1G30560,20.2687186597616,-1.95052411616442,0.605599941328457,-3.22081292129208,0.00127827559825967,0.0133952407092017,Significantly downregulated
AT4G39770,35.3628415990586,-1.79653806107626,0.557981734515034,-3.21970765340142,0.00128321386291292,0.0134401021344815,Significantly downregulated
AT3G45330,36.2572607165678,-1.33822489108944,0.415724788944487,-3.21901634609559,0.00128631152432084,0.0134662975025258,Significantly downregulated
AT4G08770,539.073963132057,-1.42798693539278,0.443659993513317,-3.21865157163403,0.00128794881347753,0.0134771871437188,Significantly downregulated
AT5G63920,141.88275842808,1.01471603363399,0.315443176577652,3.21679500137862,0.00129631187467735,0.0135521330816779,Significantly upregulated
AT1G14750,71.5207921617696,1.05183502018118,0.327115751262026,3.21548264222421,0.00130225370092427,0.0136016512186774,Significantly upregulated
AT2G37240,56.0891351033411,1.04509943015505,0.325214408681096,3.21357050074577,0.00131095609888806,0.0136521567945172,Significantly upregulated
AT2G33205,29.6200500227847,1.75270592565966,0.546545466850477,3.2068803639701,0.00134182786152932,0.0139055999369046,Significantly upregulated
AT4G28100,407.980954697256,1.04983074019354,0.327803971257684,3.20261751608944,0.0013618472357306,0.0140807393301307,Significantly upregulated
AT2G04038,15.9534774013662,-2.13404664364268,0.666696221637425,-3.20092806046117,0.00136985728487383,0.0141441211239192,Significantly downregulated
AT5G38290,163.229782973255,1.24729211598725,0.389700278829531,3.20064465884785,0.00137120519729136,0.0141442119456252,Significantly upregulated
AT4G15393,50.0725960975126,-1.2663771394377,0.395797128394347,-3.19956121100494,0.00137636956865563,0.0141854052667243,Significantly downregulated
AT5G44160,137.935920192555,-1.01164401948631,0.316315059397903,-3.19821642830394,0.00138280457110194,0.0142322307224541,Significantly downregulated
AT2G15890,3163.24232812492,-1.06834954931615,0.334096906136904,-3.19772356370869,0.00138516994752821,0.0142435858249017,Significantly downregulated
AT3G56290,44.213772083238,1.41294780004832,0.441919448318262,3.1972971667695,0.00138721933948745,0.0142581638030835,Significantly upregulated
AT4G36410,166.713250910083,-1.20888454514354,0.378561415448501,-3.19336439428544,0.00140625368692687,0.0144144196038267,Significantly downregulated
AT3G55990,199.453202165686,-1.16018977227051,0.363476504148944,-3.19192508739187,0.00141327981774666,0.0144667295992561,Significantly downregulated
AT4G37700,115.964080605516,-1.04388438099908,0.327180343099888,-3.19054736329432,0.00142003563036365,0.0145292947474787,Significantly downregulated
AT1G54540,18.3767634306545,-1.86329741977921,0.584244412133071,-3.1892430309711,0.00142645898283071,0.0145817960604493,Significantly downregulated
AT4G34380,43.5936087946595,-1.23762827575681,0.388316123617002,-3.18716684805363,0.00143673868488078,0.0146603204595136,Significantly downregulated
AT1G21140,56.5596945146225,-1.55171398448729,0.487112861571222,-3.18553277259423,0.00144487737757097,0.0147233983246746,Significantly downregulated
AT5G58360,34.4527336924084,-1.41783249192335,0.445163885491769,-3.18496746508778,0.00144770283267854,0.0147455327781532,Significantly downregulated
AT2G26840,63.6006588560697,1.02125692273559,0.320745028344111,3.18401481702762,0.00145247577339783,0.0147769328636248,Significantly upregulated
AT5G05410,2044.26475263743,1.13170600127829,0.355439742023135,3.18396022582255,0.00145274972417631,0.0147769328636248,Significantly upregulated
AT2G45210,253.069105532116,-1.03878810247531,0.326552975920723,-3.18107069625205,0.00146731817783419,0.0149049678631393,Significantly downregulated
AT2G33330,317.928114753637,1.19284879143129,0.375089896829143,3.18016774515961,0.0014718982192198,0.0149313324521393,Significantly upregulated
AT1G18200,42.3810375803742,-1.33677056766219,0.420418694836695,-3.17961732929465,0.0014746965542237,0.0149529990680068,Significantly downregulated
AT1G49000,32.0703016278821,-1.40736612537451,0.442804420130316,-3.17830188994121,0.00148140416757237,0.0150075284857612,Significantly downregulated
AT1G08630,60.4747525309157,-1.66243865665343,0.523311445359328,-3.1767672413737,0.00148926508459843,0.0150533820978375,Significantly downregulated
AT2G32765,79.3094950439881,1.02967352203818,0.324317201139519,3.17489642368744,0.00149889993656646,0.0151422215093128,Significantly upregulated
AT5G64690,16.8111436455063,-1.889865393863,0.595270613571837,-3.17480041980089,0.00149939590949954,0.0151422215093128,Significantly downregulated
AT1G35180,176.360077944777,1.06167100877178,0.334437133368996,3.17450098341922,0.00150094382180369,0.0151510746878046,Significantly upregulated
AT2G35980,165.859883184843,-1.05335957027813,0.331945563600743,-3.17329009868947,0.00150721841906789,0.0151960742401829,Significantly downregulated
AT3G08485,61.3151550514387,1.10785594792324,0.349140933263742,3.17309098525654,0.00150825250122809,0.0151976639309014,Significantly upregulated
AT5G16080,58.5562132850379,-1.10647976127158,0.348875323579273,-3.17156212116034,0.00151621435586948,0.0152506569636051,Significantly downregulated
AT5G04200,21.7841966435366,-1.62749595819048,0.513180080273816,-3.1713934752146,0.00151709497898844,0.0152527174925381,Significantly downregulated
AT1G14730,90.5264348631834,-1.25355026153898,0.396528974191438,-3.16130810893477,0.00157062266410371,0.0156999664089836,Significantly downregulated
AT4G36740,9.29300526366526,-2.88119242406,0.913219242327283,-3.15498435700661,0.00160506710978527,0.0159664917298208,Significantly downregulated
AT2G36885,335.396020677286,1.05582109095857,0.33542211776294,3.14773843180123,0.00164538855292884,0.0163213868268834,Significantly upregulated
AT5G36790,39.2402808343978,2.18902682363422,0.695901231297877,3.14559987133752,0.00165746594365961,0.0164009924657348,Significantly upregulated
AT1G23560,28.5845067769604,-1.52007847862298,0.483395533142464,-3.14458528141797,0.00166322426018117,0.016436354980976,Significantly downregulated
AT2G38380,1208.4723848358,-2.25300603454813,0.716561528274633,-3.14419061817764,0.001665469143982,0.0164513365640341,Significantly downregulated
AT5G37690,12.6024524468894,-2.73607763562265,0.870274057072357,-3.14392646016238,0.00166697325808808,0.0164589909922598,Significantly downregulated
AT2G40250,22.4703429130245,1.66882003872691,0.531254965286354,3.14127894847512,0.00168211735560112,0.0165795069140929,Significantly upregulated
AT5G38000,40.4138302842845,1.43381350035035,0.45654636489977,3.14056492524069,0.00168622327230519,0.0166054735947646,Significantly upregulated
AT4G34265,693.331403854109,1.03018902776732,0.328048904066294,3.14035198715107,0.00168744953424777,0.0166103024149613,Significantly upregulated
AT5G40230,39.2940689571198,-1.15593216344796,0.368642894887362,-3.13564205218483,0.00171478359459587,0.0168279915276623,Significantly downregulated
AT1G15760,227.500125215003,1.24873898454548,0.398399281693946,3.13439065260357,0.00172211423828289,0.0168580528354687,Significantly upregulated
AT2G03420,520.536500949379,1.08503244491468,0.346174163907533,3.13435420098107,0.00172232820161228,0.0168580528354687,Significantly upregulated
AT2G40390,19.8753293982629,-1.73173052361005,0.552590148989122,-3.13384255361407,0.00172533404465623,0.0168801537589665,Significantly downregulated
AT1G12370,34.7246659860794,1.28320733354432,0.411071675140096,3.12161457757212,0.00179862242668602,0.0175136785128258,Significantly upregulated
AT3G24770,312.762084322818,1.27401585178315,0.408970203713122,3.1151801285671,0.00183832611799675,0.0177851945174902,Significantly upregulated
AT3G44970,14.3574695506876,1.90915843462962,0.613061921076849,3.11413638491225,0.00184484191939464,0.0178405856738031,Significantly upregulated
AT5G08855,99.459174874532,1.46732619516753,0.471589250047676,3.11144962489961,0.00186171234973854,0.0179345750943016,Significantly upregulated
AT3G58550,15.9442056108116,-2.20134753676962,0.707599142434076,-3.11100933389657,0.00186449045784725,0.0179536749676067,Significantly downregulated
AT5G54250,261.320897581269,1.00964981308949,0.324601447597898,3.11042917572014,0.00186815690242377,0.0179736442645383,Significantly upregulated
AT4G28420,29.7304836021546,-1.62967950053367,0.524037538104621,-3.10985260030803,0.00187180726587111,0.0179934249565489,Significantly downregulated
AT5G50720,53.2338281624948,-1.48393292775894,0.477346214981592,-3.10871413909957,0.0018790342397022,0.0180398476496462,Significantly downregulated
AT1G54050,50.3740364665187,1.35683147252679,0.43660019531063,3.10772071817658,0.00188536142626252,0.0180762782782572,Significantly upregulated
AT5G25120,42.1833281698538,-1.22731391604658,0.395573461903797,-3.1026194480788,0.00191816121983201,0.018314220343836,Significantly downregulated
AT3G28130,195.034622956,1.19434916296945,0.385095977101495,3.10143245836782,0.00192586801456655,0.0183567428026949,Significantly upregulated
AT5G54585,82.5580055506512,-1.05810310917893,0.341744735511229,-3.09617968977949,0.00196031527811252,0.0186065080497383,Significantly downregulated
AT2G28605,194.600099033765,1.00812870860119,0.32576190115197,3.09467959585273,0.00197025610413577,0.0186772996751148,Significantly upregulated
AT4G05100,123.816783697967,-1.01062434659088,0.326555321984981,-3.09480286662536,0.00196943747133969,0.0186772996751148,Significantly downregulated
AT5G64190,35.1918434023503,-1.29366780904232,0.418127160973538,-3.09395784294479,0.00197505548782896,0.0187070824237463,Significantly downregulated
AT3G45410,116.415933152433,-1.52546523191042,0.49311989234509,-3.09349765765053,0.00197812114589104,0.018720407708137,Significantly downregulated
AT3G30210,28.1423250064538,-1.57217627501342,0.508265837208146,-3.09321650191803,0.00197999629538817,0.0187303002444285,Significantly downregulated
AT5G63060,24.5799348633297,1.55953585505986,0.504234830983706,3.09287609508723,0.00198226879971223,0.0187439418007142,Significantly upregulated
AT3G02670,285.481507295898,-2.44460019338192,0.790957158011505,-3.09068597283794,0.0019969470675253,0.0188275239185938,Significantly downregulated
AT1G47600,24.0354609500113,-2.26041108398653,0.73241989609859,-3.08622293854544,0.00202716768592079,0.0190646674328826,Significantly downregulated
AT1G65330,25.0861962665862,-1.65644246426902,0.537273053394487,-3.08305516869613,0.00204887167915788,0.0192321018171905,Significantly downregulated
AT2G40300,661.894443967505,1.05946248755663,0.343766880986146,3.08192134308401,0.0020566917598263,0.0192573423300981,Significantly upregulated
AT4G04750,9.74395396869777,2.45201036603451,0.796085337440342,3.08008482346689,0.00206941649038793,0.0193171214245434,Significantly upregulated
AT2G38640,123.351583825633,-1.14383332771187,0.371483271346617,-3.07909781122984,0.00207628502024245,0.0193652186743357,Significantly downregulated
AT4G36610,21.4629140450495,-1.83577872727148,0.596307361573797,-3.07857800451503,0.00207991070928711,0.0193910221475916,Significantly downregulated
AT5G59270,19.5221553700929,-1.86219712375302,0.605454165767687,-3.07570288395298,0.00210006999062139,0.0195547358738924,Significantly downregulated
AT3G53600,22.8973029592697,1.81496302402906,0.590578382289662,3.07319583387473,0.00211779459059993,0.0196468317732967,Significantly upregulated
AT3G22840,938.814945411369,2.60997648758212,0.849695350227344,3.07166149242054,0.00212870979894802,0.0197237721149654,Significantly upregulated
AT4G35640,34.166135273398,1.3394301474785,0.436241347435623,3.07038788356981,0.00213780932804414,0.0197837205179517,Significantly upregulated
AT1G11175,556.298984253951,-1.05279209084701,0.342939131741216,-3.06990947781792,0.0021412365893621,0.019788653777096,Significantly downregulated
AT1G53860,50.0215825780071,1.0613123465029,0.346208981062886,3.06552517281498,0.00217288085614334,0.0200098301933951,Significantly upregulated
AT5G23360,63.4599908746452,-1.04603848603745,0.341356777608193,-3.06435540365361,0.00218139595863855,0.0200636871159049,Significantly downregulated
AT1G29460,136.07526699073,1.14829597022545,0.374945488928579,3.06256777086919,0.00219446778000008,0.0201510708960056,Significantly upregulated
AT4G05150,7581.07488960183,-1.1278304754564,0.368870508033459,-3.05752411996597,0.00223173679941496,0.0203443179723728,Significantly downregulated
AT3G05770,48.550563199611,-1.50875021368081,0.493560357722864,-3.05687073540857,0.00223660705591231,0.0203722590230011,Significantly downregulated
AT1G13600,45.0416228571938,-1.42161464326898,0.46521321170382,-3.05583463131322,0.00224435003147867,0.0204263002260101,Significantly downregulated
AT1G20480,46.6726662469357,-1.19228083280557,0.390522138887563,-3.05304287281097,0.00226533571086516,0.0205758118027917,Significantly downregulated
AT2G01660,229.284357291111,-1.05052201468498,0.344276103563428,-3.05139393588913,0.00227781508316289,0.0206677767958966,Significantly downregulated
AT5G58840,42.8546951136236,-1.33826323568035,0.438859132110134,-3.04941412349261,0.00229288175289311,0.0207504846127582,Significantly downregulated
AT1G78120,130.061099648613,-1.18987183214311,0.390492471985857,-3.04710568706228,0.00231056454497182,0.0208690485572465,Significantly downregulated
AT4G10310,51.7161522633164,-1.14050260981777,0.374290188532367,-3.04710795196051,0.00231054713464073,0.0208690485572465,Significantly downregulated
AT3G46330,25.3222187265476,-1.5660031374157,0.513960503496094,-3.04693284165482,0.00231189356660242,0.0208710507216945,Significantly downregulated
AT2G35380,16.1981225535769,-1.99001300877659,0.653931767991324,-3.04315083955821,0.00234114950208369,0.0210610145123679,Significantly downregulated
AT4G17970,54.0681364290163,1.01432727398871,0.333339111088254,3.04292907807078,0.00234287543028279,0.0210681439589295,Significantly upregulated
AT1G76220,58.1089596243269,-1.24805248044724,0.410314543021808,-3.04169691684779,0.00235248635055847,0.0211293153276781,Significantly downregulated
AT5G23810,40.0201381487459,-1.23047669936692,0.404722225588303,-3.04029930053458,0.00236343151769173,0.021196080991192,Significantly downregulated
AT1G67520,44.0648452997347,-1.29946017728051,0.427630471892855,-3.03874551205064,0.00237565443500457,0.021278133433527,Significantly downregulated
AT1G53920,63.4378861040569,1.14397535536906,0.376505664908431,3.03840144250494,0.00237836888161049,0.0212939960439628,Significantly upregulated
AT2G47140,76.8224079590875,-1.22648538860529,0.403954412545196,-3.03619752753181,0.00239582354441283,0.021433267229862,Significantly downregulated
AT4G10300,185.768207331501,1.01743675123878,0.335163536868102,3.03564272159825,0.0024002359571011,0.0214598320153497,Significantly upregulated
AT1G07620,70.0100229040856,-1.05719448194282,0.34842178526969,-3.03423760120084,0.00241144428093132,0.0215303436965588,Significantly downregulated
AT5G53880,328.779031870477,1.29204126935815,0.425811965705429,3.03430005123898,0.0024109451157228,0.0215303436965588,Significantly upregulated
AT3G11090,49.839898206411,1.20278403231026,0.396423344544656,3.03408981550219,0.00241262591370978,0.0215323762350113,Significantly upregulated
AT2G05540,2186.86845626037,-1.26204496647831,0.416086358780356,-3.03313228094681,0.00242029481052838,0.0215837511530763,Significantly downregulated
AT1G66930,48.316575537775,-1.22994628849454,0.405710023923793,-3.03158959840136,0.00243269710034802,0.0216686686077171,Significantly downregulated
AT4G21650,11.3134824770742,-2.34642955748605,0.774029911825446,-3.0314455832234,0.00243385786375632,0.0216704559537846,Significantly downregulated
AT4G13790,221.837806490173,1.28048902109002,0.422648611028777,3.02967758008988,0.002448149349805,0.0217891084284103,Significantly upregulated
AT5G49630,514.150547059758,1.22449367463707,0.404430098579885,3.0277016447014,0.00246421248283736,0.0218975354134339,Significantly upregulated
AT3G03500,19.4538767379454,-1.64208752660984,0.54267803150311,-3.025896445562,0.00247897187618097,0.0219559669503916,Significantly downregulated
AT3G19710,41.4394630190913,-1.39088414317915,0.459660222607924,-3.02589624851121,0.00247897349168306,0.0219559669503916,Significantly downregulated
AT2G22630,10.8020307077004,-2.47550147247632,0.81885949764334,-3.02310894555264,0.00250192154318119,0.022108123831868,Significantly downregulated
AT3G12520,125.991889872663,1.01344479374827,0.335221761622511,3.02320705208125,0.00250111053697904,0.022108123831868,Significantly upregulated
AT5G63590,870.946326602293,-1.22108000137025,0.404298108789554,-3.02024663193726,0.0025256892695754,0.0222511055829767,Significantly downregulated
AT1G10140,2267.74108319513,-1.00556417492031,0.333282331758724,-3.01715416360049,0.00255160009106924,0.0224355923862579,Significantly downregulated
AT1G68590,2176.59043934058,1.17930712520333,0.391780962737176,3.01011850337011,0.00261145779568644,0.0227861871771142,Significantly upregulated
AT4G18940,53.5652595930692,-1.02037015251949,0.338975026828198,-3.01016320307466,0.00261107348287233,0.0227861871771142,Significantly downregulated
AT5G67090,102.35331483016,-1.10948105822319,0.369778659056235,-3.00039234566659,0.0026963204761591,0.0233891811942303,Significantly downregulated
AT4G36060,39.456728086016,-1.2935899857767,0.43166174720442,-2.99676771026019,0.00272858540721726,0.0235965138798088,Significantly downregulated
AT4G22790,43.28334848511,-1.15665227494758,0.387468090028102,-2.98515491911524,0.00283434737226489,0.0243339880332411,Significantly downregulated
AT4G37810,16.743620010166,1.86595221357368,0.625246342329318,2.98434726802588,0.00284184037384436,0.0243797715994075,Significantly upregulated
AT3G46810,60.8652985162499,-1.02938920425829,0.345564705973344,-2.97886093823971,0.00289322051877868,0.0247453127432185,Significantly downregulated
AT4G12545,781.114337295098,-1.17764814281212,0.395470278236835,-2.97784235028369,0.00290285253256138,0.0248088922803646,Significantly downregulated
AT2G19970,44.6944825965035,-1.79332905025812,0.602522154283663,-2.9763703085577,0.0029168242339461,0.0248906010527023,Significantly downregulated
AT3G07425,12.5689172489875,-2.13980495074718,0.719331361981447,-2.97471382987243,0.002932619868326,0.0249746410564913,Significantly downregulated
AT1G76640,27.9342216944104,1.45932695792422,0.4917943122206,2.96735224800572,0.00300376612973246,0.0254401520878767,Significantly upregulated
AT1G78340,202.250985795995,-1.00802150903816,0.340398339256529,-2.96129972678421,0.00306343655143837,0.0259066415895524,Significantly downregulated
AT2G29220,15.9607939286623,-1.93549074443351,0.653639440031941,-2.96109846789374,0.00306543916018709,0.0259138678968475,Significantly downregulated
AT2G24700,20.1254160298132,1.45507214926074,0.491791512547809,2.95871748929234,0.00308922165312002,0.0260563609613498,Significantly upregulated
