genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,minus_log10_pvalue
AT2G04032,1.84803124557378,-0.628928620672378,1.50365605399713,-0.418266277717244,0.675752442362444,NA,NA
AT2G04034,0.721538733930519,-0.0584135031868902,2.76936724602412,-0.0210927255208757,0.983171687798852,NA,NA
AT2G04037,0,NA,NA,NA,NA,NA,NA
AT2G04041,1.5602979699736,-0.75048729724971,1.92590352037187,-0.389680630058146,0.696772721449942,NA,NA
AT2G04045,1.00879555904388,-3.36247818921762,2.69555924617573,-1.24741394350284,0.212245756507882,NA,NA
AT2G04046,0.191941238052604,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G04060,1.59900408628712,-0.872661583372459,2.18738704148078,-0.398951610676865,0.689928859535992,NA,NA
AT2G04062,0,NA,NA,NA,NA,NA,NA
AT2G04063,0.515699359286271,-0.755727762821608,3.04465046312888,-0.248214950114495,0.803968099722,NA,NA
AT2G04065,2.36923690750584,2.15879304755685,1.48953797015092,1.44930380481548,0.147252759005866,NA,NA
AT2G04066,1.35238308916979,-1.08523605277407,2.61218275884961,-0.41545180906561,0.677811186451398,NA,NA
AT2G04070,2.92014479144102,0.148618952129435,1.37838760463405,0.107820871016098,0.914137786726563,NA,NA
AT2G04075,0.875155253931346,-0.208941731627049,2.57855490667561,-0.0810305536198284,0.935417654116506,NA,NA
AT2G04085,2.67027061835852,-0.914460003354122,1.42440312539726,-0.641995223858474,0.520876284113182,NA,NA
AT2G04095,0,NA,NA,NA,NA,NA,NA
AT2G04115,1.48839488519999,0.258110418446327,1.95700295970216,0.131890663305696,0.895070773716085,NA,NA
AT2G04137,1.1811265364893,-2.38618645756532,2.33234823745969,-1.0230832682877,0.306268477184257,NA,NA
AT2G04155,0.380251076222905,0.178202724058986,3.85080787979284,0.0462767111789988,0.963089701205448,NA,NA
AT2G04175,0,NA,NA,NA,NA,NA,NA
AT2G04185,0.415948849634313,2.24789452087562,4.02148360989226,0.558971449080665,0.576181205578917,NA,NA
AT2G04190,7.72415822221398,-1.12683011456562,0.975584063059035,-1.15503128559966,0.248077615059248,NA,NA
AT2G04195,0,NA,NA,NA,NA,NA,NA
AT2G04215,2.96854831144747,0.505647247738979,1.51506937397214,0.33374527689996,0.738571780532739,NA,NA
AT2G04225,0,NA,NA,NA,NA,NA,NA
AT2G04255,1.22766418350794,0.773324012521635,2.33334444076227,0.331422999113239,0.740324994842693,NA,NA
AT2G04265,3.86063540051361,-1.23152674669632,1.33318373415149,-0.923748704060011,0.355617167943839,NA,NA
AT2G04300,3.75200922562967,-0.476242833521428,1.28439273046151,-0.370792221278226,0.710792295552872,NA,NA
AT2G04315,0.409337548608886,0.798950493874225,3.7556868793154,0.212730858441495,0.831536896070405,NA,NA
AT2G04325,0.612289502066388,0.196120553247228,2.58837631124182,0.075769721889139,0.939602305288176,NA,NA
AT2G04335,0.188309838170301,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G04345,4.82945502261893,-0.63274775637932,1.02372732328939,-0.618082317414572,0.536521077716153,NA,NA
AT2G04355,4.43750040399064,-0.500935502810573,1.04668923516483,-0.478590479371546,0.632229992692679,NA,NA
AT2G04365,3.52134674162946,-0.174702151964586,1.28572358632863,-0.13587846860883,0.891917357152707,NA,NA
AT2G04395,4.21002264577471,0.721863172785325,1.06107248102957,0.680314668122289,0.496305238833795,NA,NA
AT2G04405,1.08473130668994,2.46307085235226,2.16382248936465,1.13829617006868,0.254996832710047,NA,NA
AT2G04420,2.06359554237762,-0.223831197052771,1.79096799083213,-0.124977776374872,0.900541144260943,NA,NA
AT2G04425,0,NA,NA,NA,NA,NA,NA
AT2G04440,0.60716175247469,-2.64631465394701,2.7748943577032,-0.953663207610319,0.340254149656275,NA,NA
AT2G04465,0.295910696355315,-1.61711771002309,4.04439562975872,-0.399841622348791,0.689273171993604,NA,NA
AT2G04485,0,NA,NA,NA,NA,NA,NA
AT2G04505,0,NA,NA,NA,NA,NA,NA
AT2G04515,3.50368031081987,-0.65937922077619,1.29744395006825,-0.508214031705573,0.611303251513561,NA,NA
AT2G04525,3.67945772823484,0.37350563520416,1.20165624464986,0.31082569317733,0.755933136166774,NA,NA
AT2G04535,3.614457508497,-0.500855195751255,1.06608423529675,-0.469808275151767,0.638492001678574,NA,NA
AT2G04545,5.99411923161566,1.33860310037227,0.924497315450553,1.44792535143263,0.147637928718401,NA,NA
AT2G04555,0.665151057173323,0.0328727731092827,2.54035210710246,0.0129402428180626,0.989675468183508,NA,NA
AT2G04565,0.336265186347959,-1.77496210172573,3.99639824270083,-0.444140446955601,0.656941045279236,NA,NA
AT2G04575,0,NA,NA,NA,NA,NA,NA
AT2G04595,0.383882476105209,2.14613229535075,4.02971328442793,0.532576921450983,0.594326481324273,NA,NA
AT2G04605,1.63928880625946,0.599153669413646,1.85947370066125,0.322216802098669,0.747288456499988,NA,NA
AT2G04615,0.683319294110784,0.394961817903003,2.52495634258787,0.156423226509414,0.875699430410339,NA,NA
AT2G04622,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G04635,0,NA,NA,NA,NA,NA,NA
AT2G04645,4.81820971494834,-0.236818992460719,0.969414073802182,-0.244290854507487,0.807005565994181,NA,NA
AT2G04655,0.376619676340602,-1.92153480543296,4.01862837331494,-0.478156880141644,0.632538550320707,NA,NA
AT2G04665,0.344919057589917,2.00458881687966,3.9487883734042,0.507646555682985,0.61170123501203,NA,NA
AT2G04675,0.443866044532972,-2.19883032574918,3.99932646331687,-0.549800159081178,0.582456449539007,NA,NA
AT2G04685,0,NA,NA,NA,NA,NA,NA
AT2G04695,0.188309838170301,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G04705,0,NA,NA,NA,NA,NA,NA
AT2G04715,1.42768298156,-0.520919931408242,1.97151024538587,-0.264223801335755,0.791607471765166,NA,NA
AT2G04725,2.4748876754307,0.815627802892701,1.69489044430681,0.481227447846214,0.630354855042839,NA,NA
AT2G04735,1.43843639476313,-1.48516318955098,1.81058773763256,-0.820265794737413,0.412064601356368,NA,NA
AT2G04745,0.325254470943061,0.178201014046282,4.07376305464493,0.0437435883373474,0.96510879398217,NA,NA
AT2G04750,0.623300217471285,-1.21150283919395,2.83393713720747,-0.427498134410896,0.669016543663776,NA,NA
AT2G04765,0.191941238052604,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G04775,0.135448283063366,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G04785,0.13694463277276,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694027,NA,NA
AT2G04810,6.76849492083037,-1.09922082514005,1.08175404990648,-1.01614671582239,0.309559525822199,NA,NA
AT2G04815,1.06881463568337,-2.15968064855809,2.42145628015418,-0.891893306626446,0.372450122636534,NA,NA
AT2G04825,3.84343611060635,-2.0130360138511,1.25329284967893,-1.60619763718177,0.108230492356584,NA,NA
AT2G04830,3.72706486542139,-1.17258102500356,1.28597330975632,-0.911823765009367,0.361861497948135,NA,NA
AT2G04835,1.44168639638369,0.0736459916811054,1.81334450419531,0.0406133481590066,0.967604142645159,NA,NA
AT2G04870,0.599782436952096,0.245789857585704,2.9011474934919,0.0847216000348413,0.932482723359926,NA,NA
AT2G04875,0.13694463277276,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694027,NA,NA
AT2G04885,2.60464469593552,-0.994279317487839,1.26438680043324,-0.78637274380526,0.431649146702777,NA,NA
AT2G04895,1.19710539721418,-3.60732662283951,2.56241419044463,-1.40778436065934,0.159194932710824,NA,NA
AT2G04905,0,NA,NA,NA,NA,NA,NA
AT2G04910,0.555796547077149,-1.17542418994724,2.93055669803524,-0.401092458212901,0.688352053242065,NA,NA
AT2G04915,0.336265186347959,-1.77496210172573,3.99639824270083,-0.444140446955601,0.656941045279236,NA,NA
AT2G04920,0.295910696355315,-1.61711771002309,4.04439562975872,-0.399841622348791,0.689273171993604,NA,NA
AT2G04925,1.39620415679934,-1.38105067859911,1.85617416160732,-0.744030763472763,0.45685786402241,NA,NA
AT2G04930,1.11820439517972,-0.858416656644241,2.34793521625167,-0.365604915630785,0.714659906556013,NA,NA
AT2G04935,0,NA,NA,NA,NA,NA,NA
AT2G04945,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G04955,3.25088827257016,1.46602303836718,1.40928945958544,1.04025686731414,0.298220577586706,NA,NA
AT2G04965,0,NA,NA,NA,NA,NA,NA
AT2G04975,1.59820598105459,-1.72487826814951,1.86357919769661,-0.925572827965378,0.354668019735059,NA,NA
AT2G04985,2.51174007957469,-0.521288211035447,1.46430235386136,-0.355997659677875,0.721842317832144,NA,NA
AT2G04995,2.98096739078942,0.763596796628866,1.20969163086753,0.631232602709875,0.527888447486708,NA,NA
AT2G05005,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G05015,4.95579304818461,-0.268861766980557,0.964624931729149,-0.278721561237906,0.780458514499771,NA,NA
AT2G05035,0,NA,NA,NA,NA,NA,NA
AT2G05045,1.45174698258633,-0.832157791146022,1.75164802931595,-0.475071348363857,0.63473611954535,NA,NA
AT2G05050,1.63279402099202,-2.96283489250048,1.9596516764173,-1.51191914775244,0.13055443228276,NA,NA
AT2G05060,4.12682092401943,-1.3575660975349,1.5629095707488,-0.868614616573422,0.385057957018283,NA,NA
AT2G05065,0,NA,NA,NA,NA,NA,NA
AT2G05085,0,NA,NA,NA,NA,NA,NA
AT2G05095,2.14925333159412,-0.467074659729219,1.70133863176809,-0.274533623705364,0.783674567840126,NA,NA
AT2G05105,0.283403631241023,-1.56303365745486,4.04954766669947,-0.385977345150944,0.699513447147885,NA,NA
AT2G05117,1.74456965435881,1.35373536451566,2.15604284421977,0.627879621290898,0.530082801801349,NA,NA
AT2G05125,0,NA,NA,NA,NA,NA,NA
AT2G05140,0,NA,NA,NA,NA,NA,NA
AT2G05270,1.18373783764634,0.225695259157891,2.34986376748293,0.0960461037278114,0.923483956309532,NA,NA
AT2G05294,0,NA,NA,NA,NA,NA,NA
AT2G05315,0,NA,NA,NA,NA,NA,NA
AT2G05330,5.78914974047183,-1.23326457162941,1.14898101487866,-1.07335504735006,0.283111845504058,NA,NA
AT2G05335,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G05350,0.906703848712307,-1.93772558623947,2.50006062289954,-0.775071439664577,0.438297446862208,NA,NA
AT2G05355,0,NA,NA,NA,NA,NA,NA
AT2G05360,0.579314327596338,-2.58763366591514,3.26259193155706,-0.793122069875346,0.427706705570219,NA,NA
AT2G05395,2.94300525317145,1.05589579839468,1.40736425778878,0.750264753812691,0.453095266019014,NA,NA
AT2G05405,0.191941238052604,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G05410,0.85196454563423,-1.77912088569331,2.33065943002479,-0.763355152955312,0.445251618148495,NA,NA
AT2G05415,0,NA,NA,NA,NA,NA,NA
AT2G05420,1.75828699608479,-1.21217647954033,1.88717222434852,-0.642324247835296,0.520662673518266,NA,NA
AT2G05425,0,NA,NA,NA,NA,NA,NA
AT2G05430,2.10747615402052,-0.240514120225049,1.56117178609223,-0.154059996707396,0.877562429652552,NA,NA
AT2G05445,1.38732849156736,-0.474375589849761,1.7953824716436,-0.264219795693722,0.791610558166956,NA,NA
AT2G05455,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G05465,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G05485,3.35256459577037,0.0811746379774181,1.1896241013463,0.0682355358180392,0.945598139389641,NA,NA
AT2G05495,0,NA,NA,NA,NA,NA,NA
AT2G05505,1.98806105772171,-0.0278788919110812,1.59151787909161,-0.0175171716744983,0.986024033932874,NA,NA
AT2G05515,1.3838023699171,-0.51075344574678,1.97980486449032,-0.257981710676455,0.796421022343468,NA,NA
AT2G05525,0,NA,NA,NA,NA,NA,NA
AT2G05530,7.74849834327001,-1.4991829902303,0.872559227484909,-1.71814467489112,0.0857702298589254,NA,NA
AT2G05535,0.723673784103428,0.273339737986389,2.49209263384888,0.109682816069414,0.91266092897217,NA,NA
AT2G05545,1.08250662176832,-2.24576605822247,2.13557541529236,-1.05159763600061,0.292984192850386,NA,NA
AT2G05555,0.355929772994814,0.178202027357635,3.94316748698186,0.0451926092274696,0.963953785215314,NA,NA
AT2G05565,0,NA,NA,NA,NA,NA,NA
AT2G05575,6.1152176457842,-1.19050370684375,0.996988525179736,-1.19409970804742,0.232438967434534,NA,NA
AT2G05585,6.52631037167248,-1.49934511248098,1.06908597352004,-1.40245513421552,0.160779379223853,NA,NA
AT2G05600,0.966722925351807,-0.60369193400135,2.21822194926762,-0.272151276025678,0.785505704322326,NA,NA
AT2G05605,0.528206424400563,-0.800913339066793,3.02583689780038,-0.264691510520285,0.791247117933252,NA,NA
AT2G05615,0,NA,NA,NA,NA,NA,NA
AT2G05625,0,NA,NA,NA,NA,NA,NA
AT2G05635,1.21665346810304,1.59053067869635,2.10138733400429,0.756895529424138,0.449112453936099,NA,NA
AT2G05642,4.84373997494869,-0.940113625767221,1.01335899678477,-0.92772021440581,0.35355271995906,NA,NA
AT2G05645,2.08407488925932,-2.15040717893133,1.70903169889644,-1.25826055790533,0.208297540450665,NA,NA
AT2G05655,3.38098833189123,1.39425038360141,1.2430167151788,1.12166664098387,0.262004205318078,NA,NA
AT2G05665,1.94146102148206,0.730838550421284,1.54079609758994,0.47432528649601,0.635267962321782,NA,NA
AT2G05675,1.2311903051582,0.80934393623631,2.04722346299543,0.395337368326223,0.692593924848725,NA,NA
AT2G05685,0,NA,NA,NA,NA,NA,NA
AT2G05695,1.18651158828276,-0.0651375880107607,2.09361609695017,-0.0311124795542261,0.975179837243239,NA,NA
AT2G05705,0.639333404235837,-1.21186156219038,2.81327032644131,-0.430766126809912,0.666638431551764,NA,NA
AT2G05720,3.41389790741417,-0.270294509443416,1.08303944182943,-0.249570328654738,0.802919646890822,NA,NA
AT2G05725,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G05752,0,NA,NA,NA,NA,NA,NA
AT2G05753,0,NA,NA,NA,NA,NA,NA
AT2G05765,0,NA,NA,NA,NA,NA,NA
AT2G05785,0.60127878666149,1.50925086627439,2.85981949308298,0.527743401261793,0.597677445335574,NA,NA
AT2G05786,0,NA,NA,NA,NA,NA,NA
AT2G05815,0,NA,NA,NA,NA,NA,NA
AT2G05835,3.84010510143954,-0.273709084607298,1.25480153518092,-0.218129382960816,0.827328304280646,NA,NA
AT2G05850,6.67928882866718,-0.236451211509682,0.861422996103072,-0.274489086754528,0.783708789186272,NA,NA
AT2G05855,0,NA,NA,NA,NA,NA,NA
AT2G05865,0.668677178823584,0.115695683824544,2.53658549674443,0.0456107960772594,0.963620464103697,NA,NA
AT2G05875,3.18563748794635,-0.103797004119329,1.39019197971314,-0.0746637915007591,0.940482217423758,NA,NA
AT2G05885,0,NA,NA,NA,NA,NA,NA
AT2G05900,3.89324799454986,-1.0545824132341,1.10766267826044,-0.952079034467702,0.34105690085375,NA,NA
AT2G05905,0,NA,NA,NA,NA,NA,NA
AT2G05925,1.77057226720905,0.633112279868179,1.66810868615623,0.379538986351686,0.704287659124733,NA,NA
AT2G05945,0,NA,NA,NA,NA,NA,NA
AT2G05965,0,NA,NA,NA,NA,NA,NA
AT2G05970,2.2024646688592,-0.879111740335572,1.48435392597875,-0.592252107094946,0.553681781404182,NA,NA
AT2G05975,0.43135897941868,-2.16403305282648,3.61421800852663,-0.598755539295394,0.549335914846705,NA,NA
AT2G06020,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06035,0.853460895343624,-0.598861113503065,2.34829741279482,-0.255019279176539,0.798708208793163,NA,NA
AT2G06065,0,NA,NA,NA,NA,NA,NA
AT2G06075,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06085,3.40211917751211,0.773804644652166,1.13153794189863,0.683852141408343,0.494068537426998,NA,NA
AT2G06090,0.135448283063366,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06095,0.336265186347959,-1.77496210172573,3.99639824270083,-0.444140446955601,0.656941045279236,NA,NA
AT2G06105,6.57553900152888,-1.02641168401281,1.05701257518693,-0.971049643218568,0.331523558251253,NA,NA
AT2G06115,0.188309838170301,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06135,0.707640597338875,0.237075124001413,2.78050609925101,0.0852632993918895,0.932052068089825,NA,NA
AT2G06145,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06166,0,NA,NA,NA,NA,NA,NA
AT2G06175,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06185,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06215,3.22691959670788,-0.303225202741627,1.17655647018954,-0.25772260866729,0.79662099619558,NA,NA
AT2G06225,1.11121169589255,-0.64090276720293,2.38598196350795,-0.268611740157772,0.788228476900446,NA,NA
AT2G06265,0.904826100741165,-1.8785154637797,2.5766567683365,-0.72905149295165,0.465970164788922,NA,NA
AT2G06275,0,NA,NA,NA,NA,NA,NA
AT2G06305,7.34087497281615,-0.923200371591488,1.12964716983265,-0.817246655633419,0.413787484906728,NA,NA
AT2G06315,0,NA,NA,NA,NA,NA,NA
AT2G06345,0.672308578705887,1.67107289276877,2.50455998057644,0.66721216729821,0.504636620298224,NA,NA
AT2G06355,0.837322430347029,-1.85699750643606,2.63009970679384,-0.706055934548499,0.48015335360387,NA,NA
AT2G06365,1.69393562938116,0.999770411740386,1.64211029862111,0.608832678645215,0.542635350702986,NA,NA
AT2G06375,0.339896586230262,0.178201528678101,4.0079691602723,0.0444618013642584,0.964536299943848,NA,NA
AT2G06385,0,NA,NA,NA,NA,NA,NA
AT2G06395,1.13664273259462,1.5907265853577,2.09366164000659,0.759782075079092,0.447384859152855,NA,NA
AT2G06405,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06415,0,NA,NA,NA,NA,NA,NA
AT2G06425,4.27027915988757,-0.517590465418247,1.18846158247957,-0.435512996842827,0.663190107244423,NA,NA
AT2G06435,2.77554151338987,-4.82345978922185,1.72694915463951,-2.79305257845227,0.00522132043813623,NA,NA
AT2G06445,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06455,0,NA,NA,NA,NA,NA,NA
AT2G06475,5.50842164808792,-0.534315207355288,1.06196676429958,-0.503137410056043,0.614867666322771,NA,NA
AT2G06485,2.4400174605298,-0.612159172111714,1.43414178825698,-0.426847036411731,0.669490744336027,NA,NA
AT2G06495,0.831274642288441,-0.202684464926542,2.35140387131906,-0.0861972149483799,0.931309644618595,NA,NA
AT2G06500,4.31594768525021,-1.81003982573781,1.2814638878518,-1.41247821565389,0.157809200551083,NA,NA
AT2G06505,0.663654707463928,-1.30970550079957,2.51149241341319,-0.521484952056709,0.602028985620599,NA,NA
AT2G06515,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06525,0.640829753945232,0.199344025363231,2.84989949637477,0.0699477387244034,0.944235256143758,NA,NA
AT2G06535,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06541,3.08104497266345,-0.457985975205463,1.32544061707036,-0.345534888026712,0.729692286635096,NA,NA
AT2G06555,2.6272891837255,-0.708642474490827,1.44132542425296,-0.491660288902567,0.622959515639319,NA,NA
AT2G06562,1.08323495698054,1.40096930463728,2.18038240495691,0.642533759881888,0.520526676579947,NA,NA
AT2G06565,0,NA,NA,NA,NA,NA,NA
AT2G06570,2.10170970396531,-0.90109135001571,1.49422730797448,-0.603048375040875,0.546476508297,NA,NA
AT2G06575,1.14252569840782,-0.990081160349988,1.96304348277034,-0.504360279861319,0.614008224765542,NA,NA
AT2G06585,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06595,0,NA,NA,NA,NA,NA,NA
AT2G06605,1.09864508676491,-0.957472429580931,2.35806848591348,-0.406040976036377,0.68471249305084,NA,NA
AT2G06615,0.283403631241023,-1.56303365745486,4.04954766669947,-0.385977345150944,0.699513447147885,NA,NA
AT2G06625,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06635,0,NA,NA,NA,NA,NA,NA
AT2G06655,2.60516688064105,0.373454445135851,1.52474762340434,0.244928694692457,0.80651164310082,NA,NA
AT2G06665,0,NA,NA,NA,NA,NA,NA
AT2G06667,0,NA,NA,NA,NA,NA,NA
AT2G06675,2.43284714072157,-2.43033257735381,1.62112959536511,-1.49915995877335,0.133832139904452,NA,NA
AT2G06685,0,NA,NA,NA,NA,NA,NA
AT2G06695,0.191941238052604,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06705,1.14243321845144,-0.0501420599385392,2.34234455737144,-0.0214067822689623,0.982921163338169,NA,NA
AT2G06725,0.191941238052604,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G06745,0.13694463277276,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694027,NA,NA
AT2G06755,0.295910696355315,-1.61711771002309,4.04439562975872,-0.399841622348791,0.689273171993604,NA,NA
AT2G06765,3.66420984842716,0.112402227368563,1.10620525408603,0.101610643190654,0.919065731134292,NA,NA
AT2G06785,0,NA,NA,NA,NA,NA,NA
AT2G06795,1.54180266081406,0.447428218609219,1.59265189400947,0.28093283930541,0.77876191239661,NA,NA
AT2G06805,0.816632527001241,-0.442875026350961,2.17483483439451,-0.203636165536341,0.838637829250051,NA,NA
AT2G06815,0.443866044532972,-2.19883032574918,3.99932646331687,-0.549800159081178,0.582456449539007,NA,NA
AT2G06855,0,NA,NA,NA,NA,NA,NA
AT2G06865,0,NA,NA,NA,NA,NA,NA
AT2G06904,2.43163429184118,-2.60653390431805,1.70307628586172,-1.53048570164266,0.125896550011761,NA,NA
AT2G06905,0.954123380281138,0.449104988933642,2.82955957756094,0.158719043237381,0.873890234035509,NA,NA
AT2G06906,3.06791802491359,-1.01814334750627,1.25038473271103,-0.814264058789956,0.415493694788179,NA,NA
AT2G06908,0,NA,NA,NA,NA,NA,NA
AT2G06935,3.1221264780289,0.974394207305737,1.31134192031547,0.743051215102865,0.457450673846681,NA,NA
AT2G06945,0.135448283063366,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06955,0,NA,NA,NA,NA,NA,NA
AT2G06960,0.531732546050823,-0.755395082682845,3.01761083771987,-0.250328860580851,0.802333039289943,NA,NA
AT2G06975,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G06983,0.476841219003022,0.993468650100515,3.11110926153651,0.319329398804162,0.74947674171208,NA,NA
AT2G07005,0.328885870825365,1.94779180074883,4.01577943006664,0.485034557965378,0.627651831968456,NA,NA
AT2G07020,6.58012289294176,-0.190516257361371,0.957529806820153,-0.198966398752696,0.842289028968728,NA,NA
AT2G07025,0.551397132697679,1.27470107544701,3.42041707834326,0.372674164071371,0.709390967521584,NA,NA
AT2G07035,0,NA,NA,NA,NA,NA,NA
AT2G07045,1.33783345383896,-2.54938954884868,2.67793845505592,-0.951997064770275,0.341098470492321,NA,NA
AT2G07055,0.547871011047418,1.2170172471271,2.99803819981264,0.405937872040175,0.684788250220697,NA,NA
AT2G07085,0.283403631241023,-1.56303365745486,4.04954766669947,-0.385977345150944,0.699513447147885,NA,NA
AT2G07095,0,NA,NA,NA,NA,NA,NA
AT2G07110,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G07115,0,NA,NA,NA,NA,NA,NA
AT2G07120,4.9527347852002,0.214491766322964,1.16625079675338,0.183915643976467,0.854079632031559,NA,NA
AT2G07135,0.13694463277276,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694027,NA,NA
AT2G07140,4.95568459560796,-0.637948000610218,1.24435107988831,-0.512675249711262,0.608178505535902,NA,NA
AT2G07165,0.908457500623468,-0.446572155518761,2.56157390934853,-0.17433506559736,0.86160214281485,NA,NA
AT2G07190,6.82681671522745,-1.19542539424279,1.05905497277225,-1.12876614054657,0.258996499682968,NA,NA
AT2G07195,0.272392915836126,0.178200961092152,4.0804728567969,0.0436716447691401,0.965166141840904,NA,NA
AT2G07200,0.207974424817157,1.13997363330578,4.0804728567969,0.279372923999951,0.779958647694028,NA,NA
AT2G07205,0,NA,NA,NA,NA,NA,NA
AT2G07215,0.908200198421702,-0.812248900913241,2.28607539229147,-0.355302761952691,0.722362786541783,NA,NA
AT2G07225,2.68751881682909,0.490691928581356,1.46462185805335,0.335029772963749,0.737602627207229,NA,NA
AT2G07235,0,NA,NA,NA,NA,NA,NA
AT2G07245,0.617311973426043,1.54532171500534,2.84082200220293,0.543969919201913,0.586462172892429,NA,NA
AT2G07255,0,NA,NA,NA,NA,NA,NA
AT2G07265,4.01558060277078,0.0145636472758471,1.11276291897479,0.0130878258319974,0.989557723946663,NA,NA
AT2G07280,2.94476307615582,-2.20343412492837,1.40573411993048,-1.5674615090351,0.11700685641074,NA,NA
AT2G07285,0,NA,NA,NA,NA,NA,NA
AT2G07290,1.30111036372862,-1.19923987186978,2.13320859163735,-0.56217656190354,0.573995728739433,NA,NA
AT2G07295,0,NA,NA,NA,NA,NA,NA
AT2G07310,0.531837824282866,1.17893588198987,3.45454000455465,0.341271451607305,0.732899237556782,NA,NA
AT2G07315,0,NA,NA,NA,NA,NA,NA
AT2G07345,0.734592019551948,0.445260759615819,2.71803804005825,0.163816971305624,0.869875230999283,NA,NA
AT2G07355,3.26854864241988,0.875678471612249,1.23060899468076,0.71158140026387,0.476724028088899,NA,NA
AT2G07375,0,NA,NA,NA,NA,NA,NA
AT2G07385,0.769120515476033,-1.73496203596304,2.67820740883337,-0.647807197545912,0.517109659554458,NA,NA
AT2G07405,0,NA,NA,NA,NA,NA,NA
AT2G07415,0,NA,NA,NA,NA,NA,NA
AT2G07425,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G07435,1.78634815177184,0.411909851506108,1.49671774443457,0.275208771351689,0.783155848511409,NA,NA
AT2G07440,0.325254470943061,0.178201014046282,4.07376305464493,0.0437435883373474,0.96510879398217,NA,NA
AT2G07445,0,NA,NA,NA,NA,NA,NA
AT2G07485,0.147955348177657,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G07505,0.284899980950418,0.178200961092152,4.0804728567969,0.04367164476914,0.965166141840904,NA,NA
AT2G07525,0.421844613723178,0.799848303595726,3.71632665770033,0.215225510905619,0.829591502133667,NA,NA
AT2G07535,0,NA,NA,NA,NA,NA,NA
AT2G07545,0.188309838170301,-0.783579718336706,4.0804728567969,-0.192031596786996,0.847717455336838,NA,NA
AT2G07555,2.44449371138232,-0.433224781175335,1.5239442045839,-0.284278636889874,0.776196856366384,NA,NA
AT2G07560,5.42242972019661,-0.906443224992979,1.12861090392699,-0.80314944844057,0.421888359796419,NA,NA
